Date,Symbol,Price
2018/5/14,US00170F2092 CORP,61.4
2018/5/11,US00170F2092 CORP,63
2018/5/9,US00170F2092 CORP,61.05
2018/5/4,US00170F2092 CORP,63.37
2018/5/3,US00170F2092 CORP,61
2018/5/2,US00170F2092 CORP,61.265
2018/5/1,US00170F2092 CORP,61.125
2018/4/30,US00170F2092 CORP,61.5
2018/4/27,US00170F2092 CORP,62
2018/4/26,US00170F2092 CORP,64
2018/4/23,US00170F2092 CORP,61.5
2018/4/20,US00170F2092 CORP,60.75
2018/4/19,US00170F2092 CORP,61.25
2018/4/18,US00170F2092 CORP,61.941
2018/4/17,US00170F2092 CORP,61.8
2018/4/16,US00170F2092 CORP,61.876
2018/4/13,US00170F2092 CORP,61.88
2018/4/12,US00170F2092 CORP,61.9
2018/4/10,US00170F2092 CORP,60.75
2018/4/6,US00170F2092 CORP,61.625
2018/4/5,US00170F2092 CORP,62.386
2018/4/4,US00170F2092 CORP,60.75
2018/4/3,US00170F2092 CORP,61.953
2018/4/2,US00170F2092 CORP,62
2018/3/27,US00170F2092 CORP,63.05
2018/3/22,US00170F2092 CORP,63.125
2018/3/20,US00170F2092 CORP,62.5
2018/3/16,US00170F2092 CORP,65
2018/3/15,US00170F2092 CORP,63.4
2018/3/14,US00170F2092 CORP,63.1
2018/3/13,US00170F2092 CORP,63.2
2018/3/12,US00170F2092 CORP,60
2018/3/9,US00170F2092 CORP,63.375
2018/3/8,US00170F2092 CORP,62.5
2018/3/7,US00170F2092 CORP,62
2018/3/6,US00170F2092 CORP,63
2018/3/5,US00170F2092 CORP,63.125
2018/3/2,US00170F2092 CORP,63.15
2018/3/1,US00170F2092 CORP,62.75
2018/2/28,US00170F2092 CORP,63.12
2018/2/27,US00170F2092 CORP,63.5
2018/2/23,US00170F2092 CORP,63
2018/2/21,US00170F2092 CORP,63.199
2018/2/20,US00170F2092 CORP,62.5
2018/2/16,US00170F2092 CORP,63
2018/2/15,US00170F2092 CORP,60
2018/2/14,US00170F2092 CORP,62.625
2018/2/13,US00170F2092 CORP,62.302
2018/2/12,US00170F2092 CORP,62.113
2018/2/9,US00170F2092 CORP,61.46
2018/2/8,US00170F2092 CORP,63.25
2018/2/6,US00170F2092 CORP,62.5
2018/2/5,US00170F2092 CORP,63.25
2018/2/2,US00170F2092 CORP,63.75
2018/2/1,US00170F2092 CORP,62.5
2018/1/31,US00170F2092 CORP,63
2018/1/30,US00170F2092 CORP,63.875
2018/1/26,US00170F2092 CORP,64.5
2018/1/25,US00170F2092 CORP,64.25
2018/1/24,US00170F2092 CORP,64.4
2018/1/23,US00170F2092 CORP,64.125
2018/1/22,US00170F2092 CORP,64
2018/1/19,US00170F2092 CORP,64.375
2018/1/18,US00170F2092 CORP,63.75
2018/1/17,US00170F2092 CORP,64.625
2018/1/12,US00170F2092 CORP,63.5
2018/1/10,US00170F2092 CORP,64.12
2018/1/9,US00170F2092 CORP,64.75
2018/1/4,US00170F2092 CORP,64.25
2018/1/3,US00170F2092 CORP,64.125
2018/1/2,US00170F2092 CORP,64.65
2017/12/29,US00170F2092 CORP,63.75
2017/12/28,US00170F2092 CORP,64
2017/12/27,US00170F2092 CORP,64.05
2017/12/26,US00170F2092 CORP,63.75
2017/12/22,US00170F2092 CORP,64.5
2017/12/21,US00170F2092 CORP,64.125
2017/12/20,US00170F2092 CORP,63.15
2017/12/19,US00170F2092 CORP,64.75
2017/12/18,US00170F2092 CORP,63.99
2017/12/15,US00170F2092 CORP,62
2017/12/14,US00170F2092 CORP,63.05
2017/12/13,US00170F2092 CORP,61
2017/12/8,US00170F2092 CORP,64
2017/12/7,US00170F2092 CORP,64.25
2017/12/6,US00170F2092 CORP,64.05
2017/12/5,US00170F2092 CORP,63.75
2017/12/4,US00170F2092 CORP,63.875
2017/12/1,US00170F2092 CORP,63.125
2017/11/30,US00170F2092 CORP,64
2017/11/29,US00170F2092 CORP,63.5
2017/11/28,US00170F2092 CORP,62.625
2017/11/27,US00170F2092 CORP,61.6
2017/11/21,US00170F2092 CORP,61.6
2017/11/20,US00170F2092 CORP,63.25
2017/11/17,US00170F2092 CORP,62.5
2017/11/16,US00170F2092 CORP,62.875
2017/11/15,US00170F2092 CORP,62
2017/11/14,US00170F2092 CORP,60.625
2017/11/13,US00170F2092 CORP,63.5
2017/11/10,US00170F2092 CORP,64
2017/11/9,US00170F2092 CORP,61
2017/11/8,US00170F2092 CORP,62.25
2017/11/7,US00170F2092 CORP,60.75
2017/11/3,US00170F2092 CORP,61.25
2017/11/2,US00170F2092 CORP,61.06
2017/10/31,US00170F2092 CORP,61
2017/10/30,US00170F2092 CORP,60.75
2017/10/27,US00170F2092 CORP,61.45
2017/10/26,US00170F2092 CORP,61.375
2017/10/25,US00170F2092 CORP,60.85
2017/10/23,US00170F2092 CORP,62.125
2017/10/18,US00170F2092 CORP,62.4
2017/10/17,US00170F2092 CORP,61.8
2017/10/16,US00170F2092 CORP,62
2017/10/13,US00170F2092 CORP,61.25
2017/10/12,US00170F2092 CORP,61.962
2017/10/10,US00170F2092 CORP,62.08
2017/10/6,US00170F2092 CORP,61.9
2017/10/5,US00170F2092 CORP,61.5
2017/10/3,US00170F2092 CORP,61.95
2017/10/2,US00170F2092 CORP,61.939
2017/9/29,US00170F2092 CORP,61.9
2017/9/27,US00170F2092 CORP,61.75
2017/9/26,US00170F2092 CORP,61.05
2017/9/22,US00170F2092 CORP,61.75
2017/9/20,US00170F2092 CORP,61
2017/9/19,US00170F2092 CORP,61.5
2017/9/18,US00170F2092 CORP,61.25
2017/9/12,US00170F2092 CORP,61.73
2017/9/11,US00170F2092 CORP,61.45
2017/9/8,US00170F2092 CORP,61.25
2017/9/7,US00170F2092 CORP,60.5
2017/9/6,US00170F2092 CORP,61.2
2017/8/31,US00170F2092 CORP,60.85
2017/8/30,US00170F2092 CORP,60.5
2017/8/28,US00170F2092 CORP,60.875
2017/8/24,US00170F2092 CORP,60.52
2017/8/22,US00170F2092 CORP,62
2017/8/17,US00170F2092 CORP,60.875
2017/8/16,US00170F2092 CORP,61
2017/8/14,US00170F2092 CORP,60.85
2017/8/11,US00170F2092 CORP,59.75
2017/8/7,US00170F2092 CORP,61.125
2017/8/3,US00170F2092 CORP,61
2017/8/2,US00170F2092 CORP,62.2
2017/7/31,US00170F2092 CORP,61.125
2017/7/28,US00170F2092 CORP,61.5
2017/7/27,US00170F2092 CORP,62
2017/7/24,US00170F2092 CORP,61.28
2017/7/21,US00170F2092 CORP,64.05
2017/7/20,US00170F2092 CORP,61.18
2017/7/18,US00170F2092 CORP,60.9
2017/7/17,US00170F2092 CORP,60.5
2017/7/12,US00170F2092 CORP,60.25
2017/7/11,US00170F2092 CORP,60.5
2017/7/6,US00170F2092 CORP,60.1
2017/6/30,US00170F2092 CORP,59.7
2017/6/28,US00170F2092 CORP,58
2017/6/27,US00170F2092 CORP,58.15
2017/6/22,US00170F2092 CORP,59.33
2017/6/21,US00170F2092 CORP,60
2017/6/20,US00170F2092 CORP,59.458
2017/6/19,US00170F2092 CORP,57
2017/6/16,US00170F2092 CORP,58.75
2017/6/15,US00170F2092 CORP,59.5
2017/6/14,US00170F2092 CORP,59.375
2017/6/13,US00170F2092 CORP,57.45
2017/6/8,US00170F2092 CORP,57.8
2017/6/7,US00170F2092 CORP,58.28
2017/6/6,US00170F2092 CORP,56
2017/6/5,US00170F2092 CORP,58.25
2017/6/2,US00170F2092 CORP,58.875
2017/5/31,US00170F2092 CORP,57.75
2017/5/30,US00170F2092 CORP,57.5
2017/5/25,US00170F2092 CORP,57.5
2017/5/24,US00170F2092 CORP,57.53
2017/5/22,US00170F2092 CORP,57.438
2017/5/17,US00170F2092 CORP,57.8
2017/5/16,US00170F2092 CORP,57.04
2017/5/12,US00170F2092 CORP,57.375
2017/5/11,US00170F2092 CORP,57.25
2017/5/10,US00170F2092 CORP,54.8
2017/5/9,US00170F2092 CORP,54.8
2017/5/4,US00170F2092 CORP,56.7
2017/5/2,US00170F2092 CORP,57.7
2017/5/1,US00170F2092 CORP,57.49
2017/4/27,US00170F2092 CORP,57.5
2017/4/26,US00170F2092 CORP,59
2017/4/25,US00170F2092 CORP,57.02
2017/4/24,US00170F2092 CORP,56.6
2017/4/20,US00170F2092 CORP,57.85
2017/4/18,US00170F2092 CORP,57
2017/4/17,US00170F2092 CORP,56
2017/4/11,US00170F2092 CORP,56.75
2017/4/10,US00170F2092 CORP,58
2017/4/6,US00170F2092 CORP,58
2017/4/5,US00170F2092 CORP,57.5
2017/4/4,US00170F2092 CORP,57
2017/3/30,US00170F2092 CORP,56.5
2017/3/28,US00170F2092 CORP,57.5
2017/3/23,US00170F2092 CORP,57.375
2017/3/22,US00170F2092 CORP,56
2017/3/21,US00170F2092 CORP,57.5
2017/3/17,US00170F2092 CORP,55
2017/3/16,US00170F2092 CORP,58.45
2017/3/14,US00170F2092 CORP,57.75
2017/3/10,US00170F2092 CORP,58.125
2017/3/9,US00170F2092 CORP,58.125
2017/3/8,US00170F2092 CORP,57.25
2017/3/7,US00170F2092 CORP,59.25
2017/3/6,US00170F2092 CORP,58.55
2017/3/3,US00170F2092 CORP,58.55
2017/3/2,US00170F2092 CORP,59.15
2017/3/1,US00170F2092 CORP,58.75
2017/2/28,US00170F2092 CORP,58.75
2017/2/27,US00170F2092 CORP,60
2017/2/24,US00170F2092 CORP,59
2017/2/21,US00170F2092 CORP,59
2017/2/17,US00170F2092 CORP,58.75
2017/2/16,US00170F2092 CORP,58.5
2017/2/15,US00170F2092 CORP,56.5
2017/2/14,US00170F2092 CORP,58.27
2017/2/13,US00170F2092 CORP,58.75
2017/2/9,US00170F2092 CORP,59
2017/2/7,US00170F2092 CORP,56.25
2017/2/6,US00170F2092 CORP,58.02
2017/2/3,US00170F2092 CORP,57.35
2017/2/2,US00170F2092 CORP,58.05
2017/2/1,US00170F2092 CORP,57.25
2017/1/31,US00170F2092 CORP,57.25
2017/1/30,US00170F2092 CORP,56.35
2017/1/27,US00170F2092 CORP,56.75
2017/1/26,US00170F2092 CORP,56.125
2017/1/24,US00170F2092 CORP,56.75
2017/1/23,US00170F2092 CORP,56.5
2017/1/19,US00170F2092 CORP,56.5
2017/1/18,US00170F2092 CORP,56.47
2017/1/17,US00170F2092 CORP,55.25
2017/1/13,US00170F2092 CORP,52.5
2017/1/12,US00170F2092 CORP,53.5
2017/1/11,US00170F2092 CORP,55.75
2017/1/10,US00170F2092 CORP,55.375
2017/1/6,US00170F2092 CORP,52.5
2017/1/5,US00170F2092 CORP,55
2017/1/4,US00170F2092 CORP,55.875
2017/1/3,US00170F2092 CORP,54.95
2016/12/30,US00170F2092 CORP,54.25
2016/12/29,US00170F2092 CORP,52.96
2016/12/27,US00170F2092 CORP,54.75
2016/12/23,US00170F2092 CORP,52
2016/12/22,US00170F2092 CORP,55.75
2016/12/21,US00170F2092 CORP,54.75
2016/12/20,US00170F2092 CORP,53.55
2016/12/19,US00170F2092 CORP,54.75
2016/12/15,US00170F2092 CORP,55
2016/12/14,US00170F2092 CORP,54.25
2016/12/12,US00170F2092 CORP,54
2016/12/9,US00170F2092 CORP,55.25
2016/12/8,US00170F2092 CORP,54.29
2016/12/7,US00170F2092 CORP,54.5
2016/12/6,US00170F2092 CORP,54.5
2016/12/5,US00170F2092 CORP,54.595
2016/12/2,US00170F2092 CORP,54.25
2016/12/1,US00170F2092 CORP,54
2016/11/30,US00170F2092 CORP,54
2016/11/29,US00170F2092 CORP,53.5
2016/11/28,US00170F2092 CORP,53.25
2016/11/25,US00170F2092 CORP,51
2016/11/23,US00170F2092 CORP,52.55
2016/11/22,US00170F2092 CORP,53.352
2016/11/21,US00170F2092 CORP,53.37
2016/11/16,US00170F2092 CORP,53.55
2016/11/15,US00170F2092 CORP,52.5
2016/11/11,US00170F2092 CORP,52
2016/11/10,US00170F2092 CORP,54
2016/11/9,US00170F2092 CORP,51
2016/11/8,US00170F2092 CORP,51
2016/11/7,US00170F2092 CORP,52.5
2016/11/4,US00170F2092 CORP,51
2016/11/3,US00170F2092 CORP,52.58
2016/11/2,US00170F2092 CORP,52.375
2016/10/27,US00170F2092 CORP,51.25
2016/10/26,US00170F2092 CORP,53
2016/10/25,US00170F2092 CORP,52
2016/10/21,US00170F2092 CORP,51
2016/10/20,US00170F2092 CORP,52.9
2016/10/18,US00170F2092 CORP,54.3
2016/10/17,US00170F2092 CORP,53
2016/10/14,US00170F2092 CORP,54.5
2016/10/13,US00170F2092 CORP,53.1
2016/10/11,US00170F2092 CORP,51
2016/10/6,US00170F2092 CORP,54.3
2016/10/4,US00170F2092 CORP,54.9
2016/10/3,US00170F2092 CORP,54.788
2016/9/29,US00170F2092 CORP,56.65
2016/9/28,US00170F2092 CORP,54.5
2016/9/27,US00170F2092 CORP,54.363
2016/9/22,US00170F2092 CORP,56.133
2016/9/20,US00170F2092 CORP,55.25
2016/9/16,US00170F2092 CORP,54.61
2016/9/15,US00170F2092 CORP,54.125
2016/9/14,US00170F2092 CORP,55
2016/9/13,US00170F2092 CORP,54.5
2016/9/8,US00170F2092 CORP,54.25
2016/9/7,US00170F2092 CORP,54.9
2016/9/6,US00170F2092 CORP,54.25
2016/9/2,US00170F2092 CORP,54.034
2016/9/1,US00170F2092 CORP,54.125
2016/8/30,US00170F2092 CORP,53.125
2016/8/29,US00170F2092 CORP,53
2016/8/26,US00170F2092 CORP,54.55
2016/8/24,US00170F2092 CORP,53.45
2016/8/23,US00170F2092 CORP,53.25
2016/8/22,US00170F2092 CORP,54.3
2016/8/19,US00170F2092 CORP,54.25
2016/8/18,US00170F2092 CORP,55
2016/8/16,US00170F2092 CORP,54
2016/8/15,US00170F2092 CORP,54.2
2016/8/11,US00170F2092 CORP,54.625
2016/8/9,US00170F2092 CORP,54.5
2016/8/8,US00170F2092 CORP,54
2016/8/5,US00170F2092 CORP,55.28
2016/8/4,US00170F2092 CORP,54.55
2016/8/2,US00170F2092 CORP,54.25
2016/7/29,US00170F2092 CORP,54.55
2016/7/28,US00170F2092 CORP,55.75
2016/7/27,US00170F2092 CORP,55.6
2016/7/26,US00170F2092 CORP,54.6
2016/7/25,US00170F2092 CORP,54.55
2016/7/19,US00170F2092 CORP,55
2016/7/18,US00170F2092 CORP,56
2016/7/15,US00170F2092 CORP,54.1
2016/7/14,US00170F2092 CORP,55.3
2016/7/12,US00170F2092 CORP,54.375
2016/7/7,US00170F2092 CORP,54.25
2016/7/6,US00170F2092 CORP,54.625
2016/7/5,US00170F2092 CORP,54.625
2016/6/30,US00170F2092 CORP,56.25
2016/6/29,US00170F2092 CORP,55.25
2016/6/28,US00170F2092 CORP,55.5
2016/6/24,US00170F2092 CORP,57
2016/6/23,US00170F2092 CORP,57.75
2016/6/22,US00170F2092 CORP,57.15
2016/6/21,US00170F2092 CORP,58.5
2016/6/20,US00170F2092 CORP,58.5
2016/6/17,US00170F2092 CORP,56.5
2016/6/16,US00170F2092 CORP,57.25
2016/6/15,US00170F2092 CORP,57.53
2016/6/14,US00170F2092 CORP,56
2016/6/9,US00170F2092 CORP,56.6
2016/6/8,US00170F2092 CORP,59
2016/6/7,US00170F2092 CORP,59.129
2016/6/3,US00170F2092 CORP,58.05
2016/6/2,US00170F2092 CORP,59
2016/6/1,US00170F2092 CORP,58.25
2016/5/31,US00170F2092 CORP,58.25
2016/5/26,US00170F2092 CORP,58
2016/5/25,US00170F2092 CORP,59.63
2016/5/24,US00170F2092 CORP,58.625
2016/5/23,US00170F2092 CORP,57.25
2016/5/20,US00170F2092 CORP,58.629
2016/5/19,US00170F2092 CORP,58.25
2016/5/18,US00170F2092 CORP,58
2016/5/17,US00170F2092 CORP,57
2016/5/13,US00170F2092 CORP,58.45
2016/5/12,US00170F2092 CORP,57.25
2016/5/11,US00170F2092 CORP,56.75
2016/5/10,US00170F2092 CORP,57.375
2016/5/9,US00170F2092 CORP,56
2016/5/5,US00170F2092 CORP,57.22
2016/5/4,US00170F2092 CORP,57.5
2016/5/3,US00170F2092 CORP,57.5
2016/5/2,US00170F2092 CORP,57
2016/4/28,US00170F2092 CORP,57.5
2016/4/27,US00170F2092 CORP,58
2016/4/26,US00170F2092 CORP,58.45
2016/4/22,US00170F2092 CORP,58.5
2016/4/21,US00170F2092 CORP,57.375
2016/4/19,US00170F2092 CORP,58.25
2016/4/18,US00170F2092 CORP,58
2016/4/15,US00170F2092 CORP,58
2016/4/14,US00170F2092 CORP,58
2016/4/13,US00170F2092 CORP,57.625
2016/4/12,US00170F2092 CORP,56.74
2016/4/11,US00170F2092 CORP,56.957
2016/4/8,US00170F2092 CORP,56.681
2016/4/7,US00170F2092 CORP,58.875
2016/4/5,US00170F2092 CORP,55
2016/4/1,US00170F2092 CORP,54.11
2016/3/31,US00170F2092 CORP,54
2016/3/30,US00170F2092 CORP,55.264
2016/3/29,US00170F2092 CORP,52
2016/3/24,US00170F2092 CORP,53
2016/3/23,US00170F2092 CORP,55.75
2016/3/22,US00170F2092 CORP,55.5
2016/3/18,US00170F2092 CORP,53.5
2016/3/17,US00170F2092 CORP,52
2016/3/16,US00170F2092 CORP,54.013
2016/3/15,US00170F2092 CORP,52
2016/3/14,US00170F2092 CORP,53.762
2016/3/11,US00170F2092 CORP,53.191
2016/3/9,US00170F2092 CORP,52.625
2016/3/8,US00170F2092 CORP,52
2016/3/7,US00170F2092 CORP,51.25
2016/3/4,US00170F2092 CORP,52.25
2016/3/3,US00170F2092 CORP,51.375
2016/3/2,US00170F2092 CORP,50.68
2016/3/1,US00170F2092 CORP,50.3
2016/2/29,US00170F2092 CORP,49.741
2016/2/26,US00170F2092 CORP,48
2016/2/25,US00170F2092 CORP,46.5
2016/2/24,US00170F2092 CORP,46
2016/2/23,US00170F2092 CORP,48.25
2016/2/22,US00170F2092 CORP,48.01
2016/2/19,US00170F2092 CORP,46
2016/2/18,US00170F2092 CORP,48.4
2016/2/17,US00170F2092 CORP,49.5
2016/2/16,US00170F2092 CORP,48.298
2016/2/12,US00170F2092 CORP,48.607
2016/2/11,US00170F2092 CORP,46.25
2016/2/10,US00170F2092 CORP,48.75
2016/2/9,US00170F2092 CORP,43
2016/2/8,US00170F2092 CORP,45
2016/2/3,US00170F2092 CORP,48.65
2016/2/2,US00170F2092 CORP,48.5
2016/2/1,US00170F2092 CORP,49
2016/1/29,US00170F2092 CORP,49.5
2016/1/28,US00170F2092 CORP,50.8
2016/1/27,US00170F2092 CORP,50.25
2016/1/26,US00170F2092 CORP,50.5
2016/1/25,US00170F2092 CORP,50.25
2016/1/21,US00170F2092 CORP,50.4
2016/1/20,US00170F2092 CORP,50
2016/1/19,US00170F2092 CORP,50.5
2016/1/15,US00170F2092 CORP,52.25
2016/1/14,US00170F2092 CORP,52.712
2016/1/13,US00170F2092 CORP,52.75
2016/1/12,US00170F2092 CORP,53.75
2016/1/11,US00170F2092 CORP,53.646
2016/1/8,US00170F2092 CORP,53.82
2016/1/7,US00170F2092 CORP,54.3
2016/1/6,US00170F2092 CORP,55.434
2016/1/5,US00170F2092 CORP,56
2016/1/4,US00170F2092 CORP,53
2015/12/31,US00170F2092 CORP,56.25
2015/12/30,US00170F2092 CORP,55.9
2015/12/29,US00170F2092 CORP,55
2015/12/28,US00170F2092 CORP,55.25
2015/12/24,US00170F2092 CORP,56.4
2015/12/23,US00170F2092 CORP,56.4
2015/12/22,US00170F2092 CORP,57.25
2015/12/21,US00170F2092 CORP,56.97
2015/12/18,US00170F2092 CORP,56.582
2015/12/17,US00170F2092 CORP,56.25
2015/12/16,US00170F2092 CORP,55.25
2015/12/15,US00170F2092 CORP,54.375
2015/12/14,US00170F2092 CORP,53
2015/12/10,US00170F2092 CORP,56.75
2015/12/9,US00170F2092 CORP,58.1
2015/12/8,US00170F2092 CORP,56.75
2015/12/3,US00170F2092 CORP,58.7
2015/12/2,US00170F2092 CORP,58.4
2015/12/1,US00170F2092 CORP,58.375
2015/11/30,US00170F2092 CORP,58.4
2015/11/25,US00170F2092 CORP,58
2015/11/24,US00170F2092 CORP,57.375
2015/11/23,US00170F2092 CORP,58.5
2015/11/20,US00170F2092 CORP,56
2015/11/19,US00170F2092 CORP,58.375
2015/11/18,US00170F2092 CORP,58.155
2015/11/17,US00170F2092 CORP,58.9
2015/11/16,US00170F2092 CORP,58.499
2015/11/13,US00170F2092 CORP,54
2015/11/12,US00170F2092 CORP,58.75
2015/11/11,US00170F2092 CORP,59.125
2015/11/10,US00170F2092 CORP,59.25
2015/11/9,US00170F2092 CORP,58.777
2015/11/5,US00170F2092 CORP,59.871
2015/11/4,US00170F2092 CORP,59.75
2015/11/3,US00170F2092 CORP,59.641
2015/11/2,US00170F2092 CORP,58
2015/10/30,US00170F2092 CORP,58.087
2015/10/29,US00170F2092 CORP,57.25
2015/10/27,US00170F2092 CORP,56.75
2015/10/23,US00170F2092 CORP,58.31
2015/10/22,US00170F2092 CORP,56.375
2015/10/20,US00170F2092 CORP,56.625
2015/10/19,US00170F2092 CORP,57.5
2015/10/16,US00170F2092 CORP,56.858
2015/10/15,US00170F2092 CORP,57.1
2015/10/13,US00170F2092 CORP,57.1
2015/10/12,US00170F2092 CORP,57.218
2015/10/9,US00170F2092 CORP,56.5
2015/10/8,US00170F2092 CORP,57.201
2015/10/7,US00170F2092 CORP,56
2015/10/6,US00170F2092 CORP,56.5
2015/10/5,US00170F2092 CORP,56.9
2015/10/2,US00170F2092 CORP,56
2015/10/1,US00170F2092 CORP,56
2015/9/29,US00170F2092 CORP,56.8
2015/9/28,US00170F2092 CORP,56
2015/9/25,US00170F2092 CORP,57.052
2015/9/24,US00170F2092 CORP,56.125
2015/9/23,US00170F2092 CORP,57
2015/9/22,US00170F2092 CORP,56.25
2015/9/18,US00170F2092 CORP,57.5
2015/9/17,US00170F2092 CORP,56.25
2015/9/16,US00170F2092 CORP,56.55
2015/9/15,US00170F2092 CORP,55.875
2015/9/11,US00170F2092 CORP,56.751
2015/9/10,US00170F2092 CORP,57
2015/9/9,US00170F2092 CORP,56.88
2015/9/8,US00170F2092 CORP,55
2015/9/4,US00170F2092 CORP,56.341
2015/9/3,US00170F2092 CORP,57.5
2015/9/2,US00170F2092 CORP,55.05
2015/9/1,US00170F2092 CORP,56.5
2015/8/28,US00170F2092 CORP,57.75
2015/8/27,US00170F2092 CORP,58.35
2015/8/26,US00170F2092 CORP,56.876
2015/8/25,US00170F2092 CORP,56.92
2015/8/24,US00170F2092 CORP,58.25
2015/8/21,US00170F2092 CORP,58.8
2015/8/20,US00170F2092 CORP,58.75
2015/8/19,US00170F2092 CORP,59.33
2015/8/18,US00170F2092 CORP,59
2015/8/17,US00170F2092 CORP,58
2015/8/13,US00170F2092 CORP,59.5
2015/8/12,US00170F2092 CORP,58.861
2015/8/11,US00170F2092 CORP,60.4
2015/8/10,US00170F2092 CORP,60.839
2015/8/6,US00170F2092 CORP,60.35
2015/8/4,US00170F2092 CORP,60.35
2015/7/31,US00170F2092 CORP,60
2015/7/30,US00170F2092 CORP,59.75
2015/7/29,US00170F2092 CORP,60.5
2015/7/27,US00170F2092 CORP,60.2
2015/7/24,US00170F2092 CORP,60.692
2015/7/23,US00170F2092 CORP,60.65
2015/7/21,US00170F2092 CORP,61
2015/7/20,US00170F2092 CORP,60.1
2015/7/17,US00170F2092 CORP,61.04
2015/7/14,US00170F2092 CORP,60.8
2015/7/13,US00170F2092 CORP,60.625
2015/7/10,US00170F2092 CORP,59.4
2015/7/9,US00170F2092 CORP,59.707
2015/7/8,US00170F2092 CORP,59.95
2015/7/7,US00170F2092 CORP,58.25
2015/7/2,US00170F2092 CORP,60.5
2015/7/1,US00170F2092 CORP,60.5
2015/6/30,US00170F2092 CORP,60.78
2015/6/29,US00170F2092 CORP,60.875
2015/6/25,US00170F2092 CORP,61.85
2015/6/24,US00170F2092 CORP,61.85
2015/6/23,US00170F2092 CORP,61.75
2015/6/22,US00170F2092 CORP,62.45
2015/6/19,US00170F2092 CORP,61.875
2015/6/18,US00170F2092 CORP,61.758
2015/6/17,US00170F2092 CORP,61.75
2015/6/16,US00170F2092 CORP,61.125
2015/6/12,US00170F2092 CORP,60.75
2015/6/11,US00170F2092 CORP,61
2015/6/10,US00170F2092 CORP,61
2015/6/9,US00170F2092 CORP,60.375
2015/6/8,US00170F2092 CORP,61.313
2015/6/5,US00170F2092 CORP,61.55
2015/6/4,US00170F2092 CORP,61.125
2015/6/3,US00170F2092 CORP,62.15
2015/6/2,US00170F2092 CORP,62.35
2015/6/1,US00170F2092 CORP,61.75
2015/5/29,US00170F2092 CORP,61.8
2015/5/28,US00170F2092 CORP,61.941
2015/5/27,US00170F2092 CORP,61.8
2015/5/26,US00170F2092 CORP,61.25
2015/5/21,US00170F2092 CORP,62.125
2015/5/20,US00170F2092 CORP,61.75
2015/5/19,US00170F2092 CORP,62.125
2015/5/18,US00170F2092 CORP,61.64
2015/5/15,US00170F2092 CORP,61.26
2015/5/14,US00170F2092 CORP,61.25
2015/5/13,US00170F2092 CORP,60.75
2015/5/11,US00170F2092 CORP,61
2015/5/8,US00170F2092 CORP,61.364
2015/5/7,US00170F2092 CORP,61
2015/5/6,US00170F2092 CORP,60.703
2015/5/5,US00170F2092 CORP,61.2
2015/5/4,US00170F2092 CORP,61.75
2015/4/30,US00170F2092 CORP,61
2015/4/29,US00170F2092 CORP,61.75
2015/4/28,US00170F2092 CORP,61.15
2015/4/27,US00170F2092 CORP,62
2015/4/24,US00170F2092 CORP,61.526
2015/4/23,US00170F2092 CORP,61.25
2015/4/22,US00170F2092 CORP,62
2015/4/21,US00170F2092 CORP,61.9
2015/4/20,US00170F2092 CORP,60.991
2015/4/17,US00170F2092 CORP,61
2015/4/16,US00170F2092 CORP,61.15
2015/4/15,US00170F2092 CORP,61.531
2015/4/14,US00170F2092 CORP,61.375
2015/4/10,US00170F2092 CORP,61
2015/4/9,US00170F2092 CORP,61.375
2015/4/8,US00170F2092 CORP,60.9
2015/4/7,US00170F2092 CORP,61.126
2015/4/6,US00170F2092 CORP,61.375
2015/4/2,US00170F2092 CORP,62.3
2015/4/1,US00170F2092 CORP,61.35
2015/3/31,US00170F2092 CORP,62
2015/3/30,US00170F2092 CORP,61
2015/3/27,US00170F2092 CORP,62.143
2015/3/26,US00170F2092 CORP,62
2015/3/24,US00170F2092 CORP,62.5
2015/3/23,US00170F2092 CORP,63.158
2015/3/19,US00170F2092 CORP,61.85
2015/3/18,US00170F2092 CORP,61.75
2015/3/17,US00170F2092 CORP,61
2015/3/16,US00170F2092 CORP,61.6
2015/3/12,US00170F2092 CORP,61.375
2015/3/10,US00170F2092 CORP,61.75
2015/3/9,US00170F2092 CORP,62
2015/3/6,US00170F2092 CORP,62.155
2015/3/5,US00170F2092 CORP,61.375
2015/3/4,US00170F2092 CORP,60
2015/3/3,US00170F2092 CORP,61.5
2015/3/2,US00170F2092 CORP,61.793
2015/2/27,US00170F2092 CORP,62.25
2015/2/26,US00170F2092 CORP,61.625
2015/2/25,US00170F2092 CORP,62.25
2015/2/24,US00170F2092 CORP,61.625
2015/2/19,US00170F2092 CORP,61.75
2015/2/18,US00170F2092 CORP,62
2015/2/17,US00170F2092 CORP,61.3
2015/2/13,US00170F2092 CORP,62
2015/2/12,US00170F2092 CORP,62.45
2015/2/11,US00170F2092 CORP,61.375
2015/2/10,US00170F2092 CORP,61
2015/2/9,US00170F2092 CORP,63.09
2015/2/5,US00170F2092 CORP,62.05
2015/2/4,US00170F2092 CORP,60.55
2015/2/3,US00170F2092 CORP,61.5
2015/2/2,US00170F2092 CORP,60.55
2015/1/30,US00170F2092 CORP,60.55
2015/1/29,US00170F2092 CORP,62.35
2015/1/28,US00170F2092 CORP,60.56
2015/1/27,US00170F2092 CORP,61.55
2015/1/23,US00170F2092 CORP,62.25
